"SEX","RPTYEAR","STATE","EDUCATION","ADMTYPE","OFFGENERAL","ADMITYR","SENTLGTH","OFFDETAIL","RACE","AGEADMIT"
"395","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Burglary","White, non-Hispanic","18-24 years"
"396","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Larceny","White, non-Hispanic","18-24 years"
"397","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","10-24.9 years","Rape/sexual assault","White, non-Hispanic","25-34 years"
"398","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","2-4.9 years","Drugs (includes possession, distribution, trafficking, other)","White, non-Hispanic","35-44 years"
"399","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00",">=25 years","Rape/sexual assault","White, non-Hispanic","25-34 years"
"400","Male","00","Alabama","HS diploma/GED","New court commitment","Public order","00","2-4.9 years","Public order","White, non-Hispanic","55+ years"
"401","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Fraud","NA","18-24 years"
"402","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","< 1 year","Public order","White, non-Hispanic","25-34 years"
"403","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Burglary","White, non-Hispanic","18-24 years"
"404","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","2-4.9 years","Drugs (includes possession, distribution, trafficking, other)","White, non-Hispanic","45-54 years"
"405","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Rape/sexual assault","White, non-Hispanic","25-34 years"
"406","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","< 1 year","Other property offenses","White, non-Hispanic","45-54 years"
"407","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","10-24.9 years","Fraud","White, non-Hispanic","35-44 years"
"408","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","Life, LWOP, Life plus additional years, Death","Murder (including non-negligent manslaughter)","White, non-Hispanic","18-24 years"
"409","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Larceny","White, non-Hispanic","18-24 years"
"410","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","< 1 year","Public order","White, non-Hispanic","25-34 years"
"411","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","< 1 year","Other property offenses","White, non-Hispanic","18-24 years"
"412","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","2-4.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","25-34 years"
"413","Male","00","Alabama","HS diploma/GED","Parole return/revocation","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","18-24 years"
"414","Male","00","Alabama","HS diploma/GED","New court commitment","Violent","00",">=25 years","Murder (including non-negligent manslaughter)","Black, non-Hispanic","25-34 years"
"415","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","35-44 years"
"416","Male","00","Alabama","HS diploma/GED","Other admission (including unsentenced, transfer, AWOL/escapee return)","Property","00","2-4.9 years","Larceny","Black, non-Hispanic","35-44 years"
"417","Male","00","Alabama","HS diploma/GED","New court commitment","Property","00","2-4.9 years","Burglary","Black, non-Hispanic","25-34 years"
"418","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Aggravated or simple assault","Black, non-Hispanic","18-24 years"
"419","Female","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Aggravated or simple assault","Black, non-Hispanic","25-34 years"
"420","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00",">=25 years","Other violent offenses","Black, non-Hispanic","18-24 years"
"421","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","2-4.9 years","Public order","Black, non-Hispanic","18-24 years"
"422","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"423","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"424","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","Life, LWOP, Life plus additional years, Death","Burglary","Black, non-Hispanic","25-34 years"
"425","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"426","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","White, non-Hispanic","18-24 years"
"427","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"428","Male","00","Alabama","HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"429","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Robbery","Black, non-Hispanic","18-24 years"
"430","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"431","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"432","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","5-9.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"433","Male","00","Alabama","Any college","Parole return/revocation","Property","00","Life, LWOP, Life plus additional years, Death","Larceny","White, non-Hispanic","45-54 years"
"434","Male","00","Alabama","HS diploma/GED","New court commitment","Drugs","00","< 1 year","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","NA"
"435","Male","00","Alabama","Any college","New court commitment","Property","00","2-4.9 years","Larceny","Black, non-Hispanic","35-44 years"
"436","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","< 1 year","Public order","Black, non-Hispanic","45-54 years"
"437","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","10-24.9 years","Public order","Black, non-Hispanic","25-34 years"
"438","Female","00","Alabama","<HS diploma/GED","New court commitment","Property","00","< 1 year","Larceny","White, non-Hispanic","35-44 years"
"439","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","10-24.9 years","Larceny","Black, non-Hispanic","35-44 years"
"440","Male","00","Alabama","HS diploma/GED","New court commitment","Violent","00","10-24.9 years","Negligent manslaughter","Black, non-Hispanic","25-34 years"
"441","Male","00","Alabama","HS diploma/GED","New court commitment","Violent","00","10-24.9 years","Negligent manslaughter","Black, non-Hispanic","25-34 years"
"442","Male","00","Alabama","<HS diploma/GED","Other admission (including unsentenced, transfer, AWOL/escapee return)","Property","00","5-9.9 years","Larceny","Black, non-Hispanic","25-34 years"
"443","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","10-24.9 years","Robbery","Black, non-Hispanic","18-24 years"
"444","Male","00","Alabama","HS diploma/GED","Parole return/revocation","Property","00","10-24.9 years","Motor vehicle theft","Black, non-Hispanic","35-44 years"
"445","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Aggravated or simple assault","Black, non-Hispanic","18-24 years"
"446","Male","00","Alabama","HS diploma/GED","New court commitment","Drugs","00","1-1.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","45-54 years"
"447","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","2-4.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","25-34 years"
"448","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","5-9.9 years","Public order","White, non-Hispanic","45-54 years"
"449","Male","00","Alabama","<HS diploma/GED","Other admission (including unsentenced, transfer, AWOL/escapee return)","Property","00","2-4.9 years","Burglary","White, non-Hispanic","18-24 years"
"450","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Burglary","White, non-Hispanic","18-24 years"
"451","Male","00","Alabama","HS diploma/GED","Other admission (including unsentenced, transfer, AWOL/escapee return)","Violent","00",">=25 years","Murder (including non-negligent manslaughter)","White, non-Hispanic","25-34 years"
"452","Male","00","Alabama","HS diploma/GED","New court commitment","Property","00","5-9.9 years","Burglary","Black, non-Hispanic","18-24 years"
"453","Male","00","Alabama","Any college","New court commitment","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","25-34 years"
"454","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","25-34 years"
"455","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","< 1 year","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","35-44 years"
"456","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","Black, non-Hispanic","18-24 years"
"457","Male","00","Alabama","HS diploma/GED","New court commitment","Public order","00","2-4.9 years","Public order","Black, non-Hispanic","25-34 years"
"458","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Rape/sexual assault","Black, non-Hispanic","18-24 years"
"459","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Rape/sexual assault","Black, non-Hispanic","18-24 years"
"460","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Rape/sexual assault","Black, non-Hispanic","18-24 years"
"461","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","5-9.9 years","Larceny","Black, non-Hispanic","25-34 years"
"462","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Other violent offenses","Black, non-Hispanic","18-24 years"
"463","Male","00","Alabama","HS diploma/GED","New court commitment","Drugs","00","2-4.9 years","Drugs (includes possession, distribution, trafficking, other)","White, non-Hispanic","18-24 years"
"464","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","10-24.9 years","Robbery","Black, non-Hispanic","18-24 years"
"465","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","2-4.9 years","Public order","Black, non-Hispanic","18-24 years"
"466","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","2-4.9 years","Rape/sexual assault","White, non-Hispanic","55+ years"
"467","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Burglary","Black, non-Hispanic","18-24 years"
"468","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","2-4.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","18-24 years"
"469","Male","00","Alabama","HS diploma/GED","New court commitment","Property","00","< 1 year","Fraud","Black, non-Hispanic","45-54 years"
"470","Male","00","Alabama","HS diploma/GED","Parole return/revocation","Violent","00","10-24.9 years","Robbery","Black, non-Hispanic","45-54 years"
"471","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Violent","00","10-24.9 years","Robbery","White, non-Hispanic","35-44 years"
"472","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","35-44 years"
"473","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","10-24.9 years","Burglary","Black, non-Hispanic","35-44 years"
"474","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Violent","00",">=25 years","Robbery","Black, non-Hispanic","45-54 years"
"475","Male","00","Alabama","Any college","New court commitment","Public order","00","2-4.9 years","Public order","Black, non-Hispanic","45-54 years"
"476","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","Life, LWOP, Life plus additional years, Death","Robbery","Black, non-Hispanic","35-44 years"
"477","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Property","00",">=25 years","Burglary","Black, non-Hispanic","35-44 years"
"478","Female","00","Alabama","<HS diploma/GED","New court commitment","Violent","00","10-24.9 years","Aggravated or simple assault","Black, non-Hispanic","45-54 years"
"479","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","White, non-Hispanic","35-44 years"
"480","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","2-4.9 years","Public order","White, non-Hispanic","35-44 years"
"481","Male","00","Alabama","Any college","Parole return/revocation","Property","00",">=25 years","Larceny","Black, non-Hispanic","35-44 years"
"482","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Violent","00",">=25 years","Robbery","White, non-Hispanic","35-44 years"
"483","Male","00","Alabama","HS diploma/GED","New court commitment","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","45-54 years"
"484","Male","00","Alabama","<HS diploma/GED","New court commitment","Violent","00",">=25 years","Aggravated or simple assault","Black, non-Hispanic","35-44 years"
"485","Female","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","< 1 year","Drugs (includes possession, distribution, trafficking, other)","White, non-Hispanic","35-44 years"
"486","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","45-54 years"
"487","Male","00","Alabama","HS diploma/GED","Parole return/revocation","Violent","00","10-24.9 years","Robbery","White, non-Hispanic","35-44 years"
"488","Male","00","Alabama","HS diploma/GED","Parole return/revocation","Property","00","10-24.9 years","Larceny","White, non-Hispanic","35-44 years"
"489","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","10-24.9 years","Burglary","Black, non-Hispanic","25-34 years"
"490","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","45-54 years"
"491","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Violent","00","10-24.9 years","Murder (including non-negligent manslaughter)","White, non-Hispanic","35-44 years"
"492","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Drugs","00","Life, LWOP, Life plus additional years, Death","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","35-44 years"
"493","Male","00","Alabama","HS diploma/GED","New court commitment","Public order","00","10-24.9 years","Public order","White, non-Hispanic","25-34 years"
"494","Male","00","Alabama","<HS diploma/GED","Parole return/revocation","Violent","00",">=25 years","Robbery","Black, non-Hispanic","35-44 years"
"495","Male","00","Alabama","<HS diploma/GED","New court commitment","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","35-44 years"
"496","Male","00","Alabama","HS diploma/GED","Parole return/revocation","Drugs","00","10-24.9 years","Drugs (includes possession, distribution, trafficking, other)","Black, non-Hispanic","25-34 years"
"497","Male","00","Alabama","<HS diploma/GED","New court commitment","Public order","00","10-24.9 years","Public order","Black, non-Hispanic","35-44 years"
"498","Male","00","Alabama","HS diploma/GED","New court commitment","Property","00","2-4.9 years","Other property offenses","White, non-Hispanic","25-34 years"
"499","Male","00","Alabama","<HS diploma/GED","New court commitment","Property","00","2-4.9 years","Burglary","White, non-Hispanic","35-44 years"
"500","Male","00","Alabama","HS diploma/GED","New court commitment","Property","00","2-4.9 years","Burglary","Black, non-Hispanic","35-44 years"
